,city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
34477,Colonia Venustiano Carranza,Colonia Venustiano Carranza,32.2275,-115.1703,Mexico,MX,MEX,Baja California,,6098.0,1484353279
34507,Tlilapan,Tlilapan,18.8,-97.1,Mexico,MX,MEX,Veracruz,minor,5258.0,1484649434
34608,Tlapanaloya,Tlapanaloya,19.9358,-99.1019,Mexico,MX,MEX,Morelos,,6466.0,1484594369
34634,Sotuta,Sotuta,20.5968,-89.0082,Mexico,MX,MEX,Yucatán,minor,5548.0,1484594318
34689,Pinotepa de Don Luis,Pinotepa de Don Luis,16.4333,-97.9667,Mexico,MX,MEX,Oaxaca,minor,6893.0,1484213887
34702,Tenamaxtlán,Tenamaxtlan,20.2167,-104.167,Mexico,MX,MEX,Jalisco,minor,7005.0,1484313387
34706,Tuzamapan,Tuzamapan,20.0833,-97.5667,Mexico,MX,MEX,Puebla,minor,6314.0,1484168032
34775,Xochicoatlán,Xochicoatlan,20.7767,-98.68,Mexico,MX,MEX,Hidalgo,,6954.0,1484144977
34790,Tixpehual,Tixpehual,20.9778,-89.4417,Mexico,MX,MEX,Yucatán,minor,5690.0,1484001217
34861,San Buenaventura,San Buenaventura,29.8333,-107.4667,Mexico,MX,MEX,Chihuahua,minor,6957.0,1484524609
34879,Texhuacán,Texhuacan,18.6167,-97.0333,Mexico,MX,MEX,Veracruz,minor,5284.0,1484361370
34884,Ixtenco,Ixtenco,19.2514,-97.8942,Mexico,MX,MEX,Tlaxcala,minor,6791.0,1484538100
34898,Samahil,Samahil,20.8858,-89.8894,Mexico,MX,MEX,Yucatán,,5631.0,1484246428
34941,San José del Progreso,San Jose del Progreso,16.6833,-96.6833,Mexico,MX,MEX,Oaxaca,,6822.0,1484119700
35031,Santiago Yaveo,Santiago Yaveo,17.3333,-95.7,Mexico,MX,MEX,Oaxaca,,6885.0,1484451563
35199,Ocampo,Ocampo,22.8444,-99.3358,Mexico,MX,MEX,Tamaulipas,minor,5095.0,1484097897
35224,Puerto Aventuras,Puerto Aventuras,20.5117,-87.2342,Mexico,MX,MEX,Quintana Roo,,5979.0,1484598759
35393,Santiago Maravatío,Santiago Maravatio,20.1667,-101.0,Mexico,MX,MEX,Guanajuato,minor,6670.0,1484400248
35454,Tuxcueca,Tuxcueca,20.1553,-103.1847,Mexico,MX,MEX,Jalisco,minor,6702.0,1484512877
35487,San Juan Mixtepec,San Juan Mixtepec,17.3,-97.8333,Mexico,MX,MEX,Oaxaca,minor,6680.0,1484992412
35500,Santa Lucía Monte Verde,Santa Lucia Monte Verde,16.95,-97.6667,Mexico,MX,MEX,Oaxaca,,6398.0,1484105891
35613,Tatatila,Tatatila,19.7,-97.1167,Mexico,MX,MEX,Veracruz,minor,5767.0,1484958731
35665,La Moncada,La Moncada,20.2667,-100.8,Mexico,MX,MEX,Guanajuato,,5100.0,1484000155
35693,Creel,Creel,27.7522,-107.6347,Mexico,MX,MEX,Chihuahua,,5026.0,1484888276
35794,Tetecala,Tetecala,18.7167,-99.3833,Mexico,MX,MEX,Morelos,minor,6473.0,1484463800
36013,Silacayoápam,Silacayoapam,17.5,-98.1333,Mexico,MX,MEX,Oaxaca,minor,6495.0,1484018467
36125,Gómez Farías,Gomez Farias,29.3583,-107.7361,Mexico,MX,MEX,Chihuahua,minor,5330.0,1484446758
36257,Ixtapan del Oro,Ixtapan del Oro,19.2614,-100.2628,Mexico,MX,MEX,México,minor,6349.0,1484137881
36301,Naco,Naco,31.3269,-109.9478,Mexico,MX,MEX,Sonora,minor,6401.0,1484213843
36355,Santa María Yucuhiti,Santa Maria Yucuhiti,17.0167,-97.7667,Mexico,MX,MEX,Oaxaca,minor,6048.0,1484319057
36395,Atengo,Atengo,20.2167,-104.0833,Mexico,MX,MEX,Jalisco,minor,5475.0,1484101476
36544,Peñón Blanco,Penon Blanco,24.7833,-104.0333,Mexico,MX,MEX,Durango,minor,5271.0,1484011380
36847,Nicolás Flores,Nicolas Flores,20.7669,-99.1514,Mexico,MX,MEX,Hidalgo,,6202.0,1484734938
37113,Chiquilistlán,Chiquilistlan,20.0856,-103.8939,Mexico,MX,MEX,Jalisco,minor,6102.0,1484227601
37123,Ixcateopan de Cuauhtémoc,Ixcateopan de Cuauhtemoc,18.5,-99.7933,Mexico,MX,MEX,Guerrero,minor,6104.0,1484181453
37140,San Antonio Cañada,San Antonio Canada,18.5,-97.2833,Mexico,MX,MEX,Puebla,,5590.0,1484952027
37152,Concepción de Buenos Aires,Concepcion de Buenos Aires,19.8667,-103.15,Mexico,MX,MEX,Jalisco,minor,6088.0,1484188633
37229,Santa Catarina,Santa Catarina,21.1406,-100.0619,Mexico,MX,MEX,Guanajuato,minor,5120.0,1484243935
37293,Magdalena Tequisistlán,Magdalena Tequisistlan,16.3992,-95.6033,Mexico,MX,MEX,Oaxaca,minor,6038.0,1484137889
37391,Los Reyes,Los Reyes,18.6743,-97.0385,Mexico,MX,MEX,Veracruz,minor,5830.0,1484478891
37531,San Miguel Panixtlahuaca,San Miguel Panixtlahuaca,16.2597,-97.3781,Mexico,MX,MEX,Oaxaca,minor,5930.0,1484082675
37753,San Juan Ñumí,San Juan Numi,17.4,-97.7,Mexico,MX,MEX,Oaxaca,minor,5747.0,1484409961
37893,Tancoco,Tancoco,21.2861,-97.7906,Mexico,MX,MEX,Veracruz,minor,5792.0,1484503829
38221,San Andrés Huayápam,San Andres Huayapam,17.1,-96.6667,Mexico,MX,MEX,Oaxaca,minor,5336.0,1484954923
38413,San Sebastián del Oeste,San Sebastian del Oeste,20.8511,-104.819,Mexico,MX,MEX,Jalisco,minor,5643.0,1484285954
38423,Huejúcar,Huejucar,22.3591,-103.2108,Mexico,MX,MEX,Jalisco,minor,5633.0,1484409823
38461,Atarjea,Atarjea,21.2678,-99.7183,Mexico,MX,MEX,Guanajuato,minor,5610.0,1484930304
38564,Xoxocotla,Xoxocotla,18.65,-97.15,Mexico,MX,MEX,Veracruz,minor,5446.0,1484012471
38653,San Nicolás Tolentino,San Nicolas Tolentino,22.2489,-100.5525,Mexico,MX,MEX,San Luis Potosí,minor,5547.0,1484584889
38957,San Simón de Guerrero,San Simon de Guerrero,19.0225,-100.0067,Mexico,MX,MEX,México,minor,5408.0,1484005428
38981,Valle de Juárez,Valle de Juarez,19.8667,-102.8167,Mexico,MX,MEX,Jalisco,minor,5389.0,1484329666
39045,Teojomulco,Teojomulco,16.6,-97.2333,Mexico,MX,MEX,Oaxaca,minor,5093.0,1484423494
39065,El Limón,El Limon,19.75,-104.0167,Mexico,MX,MEX,Jalisco,minor,5379.0,1484400765
39089,Ixtapangajoya,Ixtapangajoya,17.4972,-93.0017,Mexico,MX,MEX,Chiapas,minor,5384.0,1484393364
39155,General Bravo,General Bravo,25.8,-99.1667,Mexico,MX,MEX,Nuevo León,minor,5385.0,1484226392
39189,Totontepec Villa de Morelos,Totontepec Villa de Morelos,17.2567,-96.0269,Mexico,MX,MEX,Oaxaca,minor,5361.0,1484058603
39190,Acula,Acula,18.5167,-95.7833,Mexico,MX,MEX,Veracruz,minor,5350.0,1484501031
39387,Lampazos de Naranjo,Lampazos de Naranjo,27.025,-100.5056,Mexico,MX,MEX,Nuevo León,minor,5305.0,1484271462
39447,Benjamín Hill,Benjamin Hill,30.1667,-111.1,Mexico,MX,MEX,Sonora,minor,5285.0,1484490786
39646,Santiago Zacatepec,Santiago Zacatepec,17.15,-95.9167,Mexico,MX,MEX,Oaxaca,,5187.0,1484385187
39707,San Cristóbal Amatlán,San Cristobal Amatlan,16.3167,-96.4,Mexico,MX,MEX,Oaxaca,minor,5148.0,1484229558
39835,San Dionisio del Mar,San Dionisio del Mar,16.3217,-94.7569,Mexico,MX,MEX,Oaxaca,,5127.0,1484014548
39974,Jalcomulco,Jalcomulco,19.3333,-96.7667,Mexico,MX,MEX,Veracruz,minor,5006.0,1484823110
40079,San Jerónimo Coatlán,San Jeronimo Coatlan,16.2333,-96.8667,Mexico,MX,MEX,Oaxaca,minor,5019.0,1484122222
40168,Nautla,Nautla,20.2167,-96.7833,Mexico,MX,MEX,Veracruz,minor,2890.0,1484174535
40366,Punta Prieta,Punta Prieta,28.9289,-114.1556,Mexico,MX,MEX,Baja California,,112.0,1484583029
40428,Coatetelco,Coatetelco,18.7294,-99.3256,Mexico,MX,MEX,Morelos,,9094.0,1484016853
40429,Ixtapa Zihuatanejo,Ixtapa Zihuatanejo,17.6367,-101.5514,Mexico,MX,MEX,Guerrero,,8992.0,1484980277
40445,Vícam Pueblo,Vicam Pueblo,27.6422,-110.2897,Mexico,MX,MEX,Sonora,,8578.0,1484237374
40602,Tamchen,Tamchen,20.8753,-89.9319,Mexico,MX,MEX,Yucatán,,6307.0,1484385687
40641,General Zaragoza,General Zaragoza,23.8667,-97.8833,Mexico,MX,MEX,Tamaulipas,,5942.0,1484418136
40718,San Quintín,San Quintin,30.4837,-115.95,Mexico,MX,MEX,Baja California,,5433.0,1484693426
40761,San Francisco,San Francisco,20.5333,-102.5,Mexico,MX,MEX,Jalisco,,5167.0,1484609468
40852,Altata,Altata,24.6333,-107.9167,Mexico,MX,MEX,Sinaloa,,2001.0,1484699069
